rbd,nombre,región,comuna,cod_edu,rama_edu,total.lectura,promedio.lectura,mediana.lectura,desviación.lectura,total.matemática,promedio.matemática,mediana.matemática,desviación.matemática,total.historia,promedio.historia,mediana.historia,desviación.historia,total.ciencias,promedio.ciencias,mediana.ciencias,desviación.ciencias,total.nem,promedio.nem,mediana.nem,desviación.nem,total.ranking,promedio.ranking,mediana.ranking,desviación.ranking,tipo.dependencia,nivel.socioeconómico,ruralidad
9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,REGION METROPOLITANA DE SANTIAGO,CERRILLOS,563,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,2,386.5,386.5,12.02,2,401.5,401.5,45.96,1,491,491,0,1,449,449,0,3,723,742,82.16,3,783.3,828,97.04,Municipal DAEM,Bajo,Urbano
9213,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",REGION METROPOLITANA DE SANTIAGO,PEÑALOLEN,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,10,429.2,420,82.95,10,401.4,434,67.18,5,361.8,338,80.3,7,418.6,402,71.77,12,521.7,537.5,89.11,12,597.6,615,160.71,Particular subvencionado,Bajo,Urbano
12655,COLEGIO SAN PEDRO,REGION DE TARAPACA,ALTO HOSPICIO,510,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,14,395.2,372,81.04,14,401.4,428,73.71,12,422.6,414,64.36,3,432,453,59.35,20,550.5,546,83.04,20,669.1,684.5,154.21,Particular subvencionado,Medio Bajo,Urbano
22466,LICEO DE ADMINISTRACION Y COMERCIO SAN SEBASTIAN,REGION DE LOS LAGOS,OSORNO,363,CIENTÍFICO-HUMANISTA NOCTURNO,10,380.2,370.5,77.86,11,401.4,434,84.77,7,391,384,78.45,5,421,458,124.58,17,545.4,531,75.32,17,556,544,87.52,NA,NA,NA
2835,LICEO POLIVALENTE DE MOLINA,REGION DEL MAULE,MOLINA,363,CIENTÍFICO-HUMANISTA NOCTURNO,4,452.5,482,153.25,4,401.3,402.5,40.07,3,472.3,514,171.34,3,418,365,138.34,10,487.4,474,118.71,10,500,474,136.4,Municipal DAEM,Bajo,Urbano
5992,COMPLEJO EDUCACIONAL JUAN BOSCO,REGION DE LA ARAUCANIA,CUNCO,510,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,6,398.3,381.5,111.37,6,401.3,434,60.09,3,420,384,72.09,4,363.8,396.5,106.64,7,531.3,550,64.05,7,548.6,556,84.81,Particular subvencionado,Bajo,Urbano
8255,LICEO RAYEN MAPU,REGION DE LOS LAGOS,QUELLON,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,6,381,396.5,113.14,6,401.3,375.5,71.63,5,427.6,424,30.68,3,424.3,413,50.95,9,538,529,30.8,9,613.8,593,70.66,Municipal Corporación,Bajo,Urbano
5403,ESCUELA CLAUDIO MATTE,REGION DE LA ARAUCANIA,VICTORIA,363,CIENTÍFICO-HUMANISTA NOCTURNO,5,351.6,384,77.73,4,401.3,368,89.16,2,232,232,11.31,2,346,346,14.14,5,499.4,510,122.57,5,639.4,708,200.35,NA,NA,NA
1422,LICEO PEDRO DE VALDIVIA,REGION DE VALPARAISO,CALERA,363,CIENTÍFICO-HUMANISTA NOCTURNO,6,305.3,294.5,61.95,6,401.3,439.5,74.88,4,360.5,344,113.58,6,377.8,386,50.14,12,602.8,573.5,127.93,12,627.4,589.5,149.26,Municipal DAEM,Bajo,Urbano
5282,COMPLEJO EDUCACIONAL COLLIPULLI,REGION DE LA ARAUCANIA,COLLIPULLI,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,29,392.4,401,83.79,29,401.1,409,86.07,19,395.5,395,88.47,21,390.5,419,67.01,39,589.6,611,97.26,39,624.4,650,125.73,Municipal DAEM,Bajo,Urbano
16855,ESCUELA SARGENTO PRIMERO CRISTIAN VENEGAS OJEDA,REGION DEL MAULE,MOLINA,363,CIENTÍFICO-HUMANISTA NOCTURNO,10,302.3,310.5,46.2,10,401.1,409,58.27,10,390.4,395,37.34,10,375.1,386,77.73,11,561.1,574,94.35,11,624.5,651,123.37,NA,NA,NA
26209,COLEGIO SAN JUAN DIEGO DE GUADALUPE,REGION METROPOLITANA DE SANTIAGO,MAIPU,310,CIENTÍFICO-HUMANISTA DIURNO,12,407.8,403.5,72.67,11,400.7,396,76.72,10,374.3,344,101.44,2,366,366,14.14,16,537.1,531,60.09,16,583.9,563,111.74,Particular subvencionado,Bajo,Urbano
11230,COLEGIO DE ADULTOS PROFESOR MANUEL GUERRERO CEBALLOS,REGION DE VALPARAISO,QUILLOTA,363,CIENTÍFICO-HUMANISTA NOCTURNO,33,308.7,303,75.45,32,400.7,409,72.86,32,332.5,325,71.87,31,348.3,356,75.89,36,511.8,504,108.66,36,536.4,504,140.67,NA,NA,NA
18080,LICEO POLITECNICO CARAMPANGUE,REGION DEL BIOBIO,ARAUCO,410,TÉCNICO-PROFESIONAL COMERCIAL,14,396.1,392.5,112.22,14,400.6,409,94.89,11,418.2,395,96.88,8,439,414.5,72.05,18,579.6,557,116.18,18,587.7,557,127.22,Municipal DAEM,Bajo,Urbano
1301,LICEO MANUEL MARIN,REGION DE VALPARAISO,PUTAENDO,410,TÉCNICO-PROFESIONAL COMERCIAL,3,323,311,94.57,2,400.5,400.5,106.77,2,428,428,62.23,2,481,481,1.41,5,512,496,35.19,5,530.8,496,60.72,Municipal DAEM,Bajo,Urbano
9779,CENTRO EDUCACIONAL SANTA ROSA,REGION METROPOLITANA DE SANTIAGO,LA CISTERNA,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,18,430.2,420,79.17,17,400.3,434,98.49,11,470.4,465,83.08,10,411,399,59.87,34,585.4,572,122.6,34,612.7,592,146.85,Particular subvencionado,Bajo,Urbano
9877,ESCUELA GENERAL OHIGGINS,REGION METROPOLITANA DE SANTIAGO,MAIPU,363,CIENTÍFICO-HUMANISTA NOCTURNO,9,429.7,448,66.51,9,400.3,422,89.28,8,430.4,433,98.33,4,438.8,417,49.79,18,524,494.5,96.03,18,555.1,515.5,125.51,NA,NA,NA
16583,ESCUELA DE ADMINISTRACION Y COMERCIO,REGION DEL MAULE,CURICO,710,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL AGRICOLA,4,373.5,380,62.47,3,400.3,409,133.21,2,443,443,114.55,2,379,379,48.08,11,511.3,550,88.13,11,520.5,559,97.08,Particular subvencionado,Bajo,Urbano
18218,COLEGIO NUEVOS HORIZONTES,REGION DEL BIOBIO,SAN PEDRO DE LA PAZ,363,CIENTÍFICO-HUMANISTA NOCTURNO,2,440.5,440.5,17.68,2,400,400,63.64,2,461.5,461.5,65.76,2,407.5,407.5,16.26,4,586.5,588.5,75.48,4,623.5,622.5,110.33,Municipal DAEM,Bajo,Urbano
10077,LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL,REGION METROPOLITANA DE SANTIAGO,PUDAHUEL,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,4,344,336,77.43,4,400,407,74.97,3,317,298,59.81,2,397.5,397.5,12.02,12,493.5,472.5,124.97,12,509,473,150.15,Servicio Local de Educación,Bajo,Urbano
2737,COLEGIO POLIVALENTE JAPÓN,REGION DEL MAULE,CURICO,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,2,306.5,306.5,101.12,2,400,400,63.64,1,373,373,0,2,427,427,15.56,5,569,539,143.91,5,636,604,208.9,Municipal DAEM,Bajo,Urbano
12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,REGION METROPOLITANA DE SANTIAGO,RENCA,410,TÉCNICO-PROFESIONAL CO-PROFESIONAL COMERCIAL,25,418.3,384,104.34,23,399.9,434,98.58,14,446.8,428.5,90.43,15,419,392,94.31,34,547.7,551.5,102.44,34,594.9,593.5,136.24,Particular subvencionado,Bajo,Urbano
11818,COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS,REGION METROPOLITANA DE SANTIAGO,EL BOSQUE,410,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL,9,380.1,384,56.96,7,399.9,409,43.73,3,476.7,450,61.5,5,323.4,299,60.22,11,613,594,69.31,11,683.5,654,111.89,Particular subvencionado,Bajo,Urbano
4717,LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA,REGION DEL BIOBIO,HUALPEN,410,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL,13,385.2,353,129.54,13,399.8,396,82.27,7,475.6,472,68.46,8,408.8,407.5,68.1,16,601.6,566.5,80.57,16,619.3,573.5,100.97,Municipal DAEM,Medio Bajo,Urbano
14877,LICEO SAN ESTEBAN,REGION DE VALPARAISO,SAN ESTEBAN,510,TÉCNICO-PROFESIONAL INDUSTRIAL,4,412.3,398.5,83.47,3,399.7,396,91.56,1,433,433,0,3,471,502,54.56,8,548.9,532,120.03,8,575.3,542.5,150.61,Municipal DAEM,Medio Bajo,Urbano
11217,COLEGIO SAINT THOMAS,REGION DE VALPARAISO,VALPARAISO,310,CIENTÍFICO-HUMANISTA DIURNO,9,440.2,468,98.02,8,399.6,373.5,94.53,4,534,520.5,72.05,4,470.3,470.5,12.01,10,500.6,456.5,130.65,10,511.7,458.5,148.85,Particular subvencionado,Medio Bajo,Urbano
40321,COLEGIO DE ADULTOS BRILLA EL SOL DE LA SERENA,REGION DE COQUIMBO,LA SERENA,363,CIENTÍFICO-HUMANISTA NOCTURNO,9,402,417,55.62,8,399.6,396,36.34,7,479.6,485,59.51,3,416,432,48.04,19,584.9,617,115.36,19,619.8,641,147.54,NA,NA,NA
5568,INSTITUTO SUPERIOR DE ESPECIALIDADES TECNICAS DE TEMUCO,REGION DE LA ARAUCANIA,TEMUCO,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,87,390.7,395,84.74,85,399.5,409,84.17,43,435.3,442,69.99,58,383.9,375,85.69,134,594.9,590,84.03,134,617.8,610.5,104.49,Municipal DAEM,Bajo,Urbano
9688,LICEO JUAN GOMEZ MILLAS,REGION METROPOLITANA DE SANTIAGO,EL BOSQUE,363,CIENTÍFICO-HUMANISTA NOCTURNO,13,316.2,311,72.09,14,399.4,389.5,51.85,13,392.1,373,109.97,8,369.4,368.5,78.17,25,570.8,563,96.24,25,600.5,597,121.29,Municipal DAEM,Bajo,Urbano
6497,LICEO PUBLICO BICENTENARIO DE EXCELENCIA CLAUDIO ARRAU LEON,REGION DE LA ARAUCANIA,CARAHUE,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,13,373.2,366,92.92,11,399.3,396,63.2,10,410.5,428.5,69.88,7,380.6,380,93.66,20,552,559,77.42,20,573,572,100.16,Servicio Local de Educación,Bajo,Urbano
22638,LICEO TECNICO PROFESIONAL DE ADULTOS CORESOL DE PUERTO MONTT,REGION DE LOS LAGOS,PUERTO MONTT,563,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,14,287.4,271,84.62,14,399.2,382.5,68.81,12,384.4,395,69.86,2,386,386,14.14,17,555.1,577,82.82,17,574.8,588,106.01,NA,NA,NA
8501,LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA,REGION METROPOLITANA DE SANTIAGO,SANTIAGO,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,18,416,420,114.89,18,399.1,383,91.23,12,459.5,441.5,83.06,7,426,429,82.6,18,549.1,527,134.23,18,559.1,527,148.73,Municipal DAEM,Medio,Urbano
20376,COLEGIO NUEVA ALERCE,REGION DE LOS LAGOS,PUERTO MONTT,310,CIENTÍFICO-HUMANISTA DIURNO,18,438.7,448,98.68,18,399,402.5,86.45,13,458.2,442,56.37,9,412.6,446,113.79,21,582.3,578,94.24,21,614.8,601,126.44,Municipal DAEM,Bajo,Urbano
6643,LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA,REGION DE LA ARAUCANIA,CHOLCHOL,410,TÉCNICO-PROFESIONAL COMERCIAL,7,405.3,407,69.82,7,399,396,73.33,6,399.2,419.5,90.78,4,380.5,380,46.66,7,642.4,648,52.24,7,653.9,660,58.34,Particular subvencionado,Bajo,Urbano
7049,CENTRO EDUCATIVO FERNANDO SANTIVAN,REGION DE LOS RIOS,PANGUIPULLI,510,TÉCNICO-PROFESIONAL INDUSTRIAL,5,447.2,458,94.27,5,398.8,434,107.75,2,383.5,383.5,82.73,3,443,406,106.44,5,567.2,519,112.64,5,611.2,534,169.67,Municipal Corporación,Bajo,Urbano
24316,LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ,REGION DE MAGALLANES,PUNTA ARENAS,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,8,439.4,430.5,55.7,7,398.7,396,66.94,7,450.1,442,74,2,418,418,36.77,12,613,599.5,102.42,12,636.4,616.5,124.86,Municipal Corporación,Bajo,Urbano
26062,COLEGIO DE AD. SAN JAVIER DE SAN MIGUEL,REGION METROPOLITANA DE SANTIAGO,SAN MIGUEL,363,CIENTÍFICO-HUMANISTA NOCTURNO,3,415,417,19.08,3,398.7,422,51.16,2,496,496,89.1,2,372.5,372.5,4.95,6,482.7,492,101.26,6,498.7,500.5,118.45,NA,NA,NA
22024,LICEO TECNICO PROFESIONAL RADIO 24,REGION DE LOS RIOS,PAILLACO,710,TÉCNICO-PROFESIONAL AGRICOLA,6,415.3,430,127.78,6,398.5,376,81.46,3,410.3,433,131.47,6,416.5,418.5,105.91,8,673.5,679,88.34,8,698,702,103.22,Particular subvencionado,Bajo,Rural
9288,LICEO NUEVO AMANECER,REGION METROPOLITANA DE SANTIAGO,LA FLORIDA,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,12,389.5,392.5,99.41,12,398.4,383,104.66,8,384.3,389.5,57.55,8,336.4,340,101.16,17,532.5,539,92.8,17,568.4,563,125.1,Municipal Corporación,Bajo,Urbano
2075,COLEGIO EL TABO,REGION DE VALPARAISO,EL TABO,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,7,485.7,473,43.19,7,398.3,383,118.29,3,414,405,24.76,6,469.2,477,31.28,13,568.4,572,100.73,13,585.6,577,119.13,Municipal DAEM,Medio Bajo,Urbano
1302,LICEO RINCONADA DE SILVA,REGION DE VALPARAISO,PUTAENDO,310,CIENTÍFICO-HUMANISTA DIURNO,3,441,453,57.94,3,398.3,456,117.63,2,471,471,19.8,1,460,460,0,5,439.6,478,74.05,5,440.2,478,74.32,Municipal DAEM,Medio Bajo,Urbano
9697,LICEO POLIVALENTE,REGION METROPOLITANA DE SANTIAGO,LO ESPEJO,363,CIENTÍFICO-HUMANISTA NOCTURNO,6,432.2,455.5,108.66,6,398.3,389.5,60.43,5,359.4,350,42.28,3,432.3,449,36.94,10,483,462.5,51.97,10,497.2,464.5,71.29,Municipal DAEM,Bajo,Urbano
9487,ESCUELA INDUSTRIAL PART. LAUTARO,REGION METROPOLITANA DE SANTIAGO,SAN MIGUEL,510,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,18,399.5,369,102.66,18,398.3,389.5,71.24,14,422.9,409.5,75.33,8,463.6,480.5,69.6,27,542.3,535,90.72,27,583,553,135.79,Particular subvencionado,Medio Bajo,Urbano
5879,LICEO ISABEL POBLETE V.,REGION DE LA ARAUCANIA,PERQUENCO,510,TÉCNICO-PROFESIONAL INDUSTRIAL,4,398.3,375,100.44,4,398.3,389.5,33.06,1,350,350,0,4,399.8,422.5,77.3,8,491.4,472.5,65.91,8,500.9,472.5,81.25,Municipal DAEM,Bajo,Urbano
845,LICEO BICENTENARIO DE EXCELENCIA LICEO SAMUEL ROMAN ROJAS,REGION DE COQUIMBO,COMBARBALA,363,CIENTÍFICO-HUMANISTA NOCTURNO,7,381.9,384,116.46,7,398.3,396,105.64,7,416.1,433,99.85,4,403.3,445.5,134.48,7,638.1,634,118.14,7,675.1,645,137.6,Municipal DAEM,Medio Bajo,Urbano
20402,ESCUELA DEL CARIÑO KIMELTUWE,REGION METROPOLITANA DE SANTIAGO,BUIN,363,CIENTÍFICO-HUMANISTA NOCTURNO,15,370.7,366,94.32,15,398.1,396,75.28,13,418.2,424,90.24,6,419.7,392,64.33,21,547.4,552,105.22,21,564.4,552,125.38,NA,NA,NA
22084,LICEO POLITECNICO ANTULAFKEN,REGION DE LOS LAGOS,SAN JUAN DE LA COSTA,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,4,438.3,447.5,58.14,4,398,414,102.09,4,433,426,87.42,3,367.7,365,33.08,5,615.2,594,78.48,5,728,679,114.04,Municipal DAEM,Bajo,Rural
10259,LICEO ALBERTO BLEST GANA,REGION METROPOLITANA DE SANTIAGO,CONCHALI,363,CIENTÍFICO-HUMANISTA NOCTURNO,9,410.2,423,99.34,9,398,396,69.86,6,461.5,476.5,77.13,6,448,455.5,46.46,24,470.2,470.5,119.05,24,490.1,482,137.98,Municipal Corporación,Medio Bajo,Urbano
10543,LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN,REGION METROPOLITANA DE SANTIAGO,SAN BERNARDO,363,CIENTÍFICO-HUMANISTA NOCTURNO,3,394.3,318,138.32,2,398,398,82.02,2,425,425,199.4,1,482,482,0,3,602.3,606,102.55,3,634,635,124.5,Municipal Corporación,Medio Bajo,Urbano
40429,LICEO TECNICO PROFESIONAL DE ADULTOS,REGION DE TARAPACA,IQUIQUE,663,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,6,367.5,365.5,29.34,6,398,389,59.11,2,391.5,391.5,58.69,5,339.4,350,74.5,11,587.7,583,102.09,11,614.6,602,120.21,NA,NA,NA
26143,COLEGIO DE AD. ANTONIO ACEVEDO,REGION METROPOLITANA DE SANTIAGO,PEDRO AGUIRRE CERDA,363,CIENTÍFICO-HUMANISTA NOCTURNO,11,358.1,353,84.15,11,398,409,54.8,5,406,405,23.79,4,394.3,376,87.1,22,557.9,541.5,144.02,22,580.1,550,168.81,NA,NA,NA
14418,COLEGIO PANAL,REGION DE VALPARAISO,QUILPUE,410,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL,4,325.3,323.5,43.11,4,398,439.5,101.54,3,353.3,362,25.15,3,293.7,308,34.79,10,520.1,529,92.66,10,562.9,560,136.47,Particular subvencionado,Medio,Urbano
3328,LICEO CAPITAN IGNACIO CARRERA PINTO,REGION DEL MAULE,COLBUN,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,12,424.8,412,99.28,12,397.9,421.5,107.18,4,401.3,408.5,50.61,10,392.8,383,106,15,581.7,568,84.02,15,631.3,624,101.22,Municipal DAEM,Bajo,Urbano
10526,LICEO POLIVALENTE SAN JOSE DE MAIPO,REGION METROPOLITANA DE SANTIAGO,SAN JOSE DE MAIPO,510,TÉCNICO-PROFESIONAL INDUSTRIAL,10,410.4,416.5,80.04,9,397.8,409,69.61,6,376,393,106.42,4,432.3,454.5,75.58,14,437.4,428.5,79,14,447.2,428.5,94.98,Municipal Corporación,Bajo,Urbano
20226,COLEGIO NEWHARVEST,REGION DE LA ARAUCANIA,TEMUCO,363,CIENTÍFICO-HUMANISTA NOCTURNO,6,467,465,82.66,6,397.7,396,49.87,2,417,417,46.67,6,446.7,460,74.09,12,604.5,595,91.47,12,638.4,619.5,117.7,NA,NA,NA
7720,LICEO PEDRO AGUIRRE CERDA,REGION DE LOS LAGOS,PUERTO VARAS,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,6,397.7,389.5,97.08,7,397.7,422,49.97,6,423.7,424,46.78,1,392,392,0,14,546.1,559,87.64,14,574,582.5,119.65,Servicio Local de Educación,Bajo,Urbano
26087,COLEGIO DE ADULTOS HERNANDO DE MAGALLANES,REGION METROPOLITANA DE SANTIAGO,LA FLORIDA,363,CIENTÍFICO-HUMANISTA NOCTURNO,11,479.2,453,76.52,11,397.5,422,94.67,10,451.1,478.5,80.25,5,453.6,449,109.42,33,558.1,521,118.7,33,573.9,521,139.06,NA,NA,NA
1167,LICEO Y ESCUELA MUNICIPAL,REGION DE VALPARAISO,CABILDO,510,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,7,412.9,428,75.61,7,397.3,396,97.32,4,411,431,146.63,4,418,412,51.72,10,552.3,551.5,110.27,10,591.8,573.5,147.32,Municipal DAEM,Bajo,Urbano
22401,CENTRO DE EDUCACION DE ADULTOS ESMERALDA,REGION DE LOS LAGOS,ANCUD,363,CIENTÍFICO-HUMANISTA NOCTURNO,3,383,378,82.61,3,397.3,422,63.69,2,359.5,359.5,169,1,345,345,0,4,405,419.5,80.2,4,405,419.5,80.2,NA,NA,NA
9861,CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.,REGION METROPOLITANA DE SANTIAGO,ESTACION CENTRAL,510,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,5,329,340,89.87,5,397.2,422,44.72,2,363,363,132.94,3,415,489,175.15,7,588,627,127.65,7,712.6,792,199.45,Municipal DAEM,Medio,Urbano
25114,ESC. BASICA PART.IBEROAMERICANO,REGION METROPOLITANA DE SANTIAGO,LA PINTANA,363,CIENTÍFICO-HUMANISTA NOCTURNO,11,408.6,378,85.64,11,397.1,383,71.55,5,463,442,80.2,5,406,421,79.52,25,574.7,574,128.57,25,594.8,590,146.97,Particular subvencionado,Medio Bajo,Urbano
25448,CENTRO EDUC. NINO DIOS DE MALLOCO,REGION METROPOLITANA DE SANTIAGO,PEÑAFLOR,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,28,399.8,412,72.58,28,397.1,415.5,81.58,15,398.5,424,72.7,23,407.4,441,76.42,33,594.3,583,91.45,33,634.4,621,123.07,Particular subvencionado,Medio Bajo,Urbano
20139,LICEO TECNOLOGICO MONTEMARIA,REGION DE LA ARAUCANIA,PUCON,363,CIENTÍFICO-HUMANISTA NOCTURNO,7,466.4,488,47.62,7,396.9,422,120.92,4,348.8,353.5,80.37,5,438.6,458,60.65,8,567.9,532,138.59,8,597.5,544,156.81,Particular subvencionado,Medio Bajo,Rural
11246,LICEO ELISA ESCOBEDO LA PAZ,REGION DEL LIB. GRAL. BERNARDO O'HIGGINS,RENGO,363,CIENTÍFICO-HUMANISTA NOCTURNO,17,418.1,407,75.08,15,396.9,422,98.32,16,425.4,437.5,71,6,415.3,407.5,61.52,42,604.7,585,96.26,42,627.2,606.5,115.31,NA,NA,NA
372,LICEO POLITECNICO JOSE MIGUEL QUIROZ,REGION DE ANTOFAGASTA,TALTAL,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,8,400.4,406,82.16,8,396.8,409,75.12,6,400.5,405,56,6,391.5,388,44.9,10,606.5,614,85.24,10,615.1,621,93.91,Municipal DAEM,Medio Bajo,Urbano
13168,LICEO EL PALOMAR,REGION DE ATACAMA,COPIAPO,510,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL,13,380.6,340,93.8,12,396.4,415,61.26,7,423,442,103.67,9,360.4,340,70.1,17,590.1,600,76.2,17,622.2,629,101.7,Servicio Local de Educación,Bajo,Urbano
22024,LICEO TECNICO PROFESIONAL RADIO 24,REGION DE LOS RIOS,PAILLACO,610,TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS,3,429,448,55.97,3,396.3,456,144.08,1,395,395,0,2,424,424,35.36,4,589.5,578.5,57.7,4,595.8,581,66.89,Particular subvencionado,Bajo,Rural
968,LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES,REGION DE COQUIMBO,ILLAPEL,510,TÉCNICO-PROFESIONAL INDUSTRIAL,60,406.7,409.5,81.36,59,396.3,409,87.04,38,434,449.5,85.38,45,402,392,80.69,83,636.6,638,83.96,83,662.3,663,102.14,Municipal DAEM,Bajo,Urbano
7629,LICEO ANDRES BELLO,REGION DE LOS LAGOS,PUERTO MONTT,610,TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS,11,395.4,390,89.36,11,396.3,422,47.02,6,369.5,378.5,52.36,6,410.7,422,41.91,12,575.1,583,69.8,12,595.4,598,90.47,Municipal DAEM,Bajo,Urbano
