rbd|nombre|región|comuna|cod_edu|rama_edu|total lectura|promedio lectura|mediana lectura|desviación lectura|total matemática|promedio matemática|mediana matemática|desviación matemática|total historia|promedio historia|mediana historia|desviación historia|total ciencias|promedio ciencias|mediana ciencias|desviación ciencias|total nem|promedio nem|mediana nem|desviación nem|total ranking|promedio ranking|mediana ranking|desviación ranking
25496|INSTITUTO TECNOLOGICO SAN MATEO|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|65.0|448.4|453.0|83.63|65.0|446.1|456.0|82.64|29.0|448.9|479.0|87.96|47.0|428.6|429.0|88.4|78.0|551.8|548.0|102.12|78.0|561.4|548.5|114.45
10130|LICEO CIUDAD DE BRASILIA|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|310|CIENTÍFICO-HUMANISTA DIURNO|29.0|459.8|463.0|87.58|29.0|476.3|466.0|104.12|14.0|438.2|446.0|111.06|18.0|426.9|419.0|85.59|34.0|613.2|590.5|106.62|34.0|648.9|619.5|136.18
10120|LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|363|CIENTÍFICO-HUMANISTA NOCTURNO|13.0|394.8|401.0|68.18|13.0|395.4|383.0|71.47|8.0|386.6|373.0|119.28|7.0|387.3|408.0|112.87|26.0|497.5|478.0|100.75|26.0|510.4|479.0|117.82
10120|LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|663|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|2.0|321.5|321.5|96.87|2.0|484.0|484.0|87.68|1.0|362.0|362.0|0.0|1.0|350.0|350.0|0.0|7.0|533.1|561.0|142.28|7.0|579.1|600.0|190.64
24889|LICEO MONSENOR ENRIQUE ALVEAR|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|310|CIENTÍFICO-HUMANISTA DIURNO|32.0|415.8|414.5|79.95|33.0|424.2|422.0|67.18|23.0|389.5|415.0|89.93|20.0|394.6|393.0|95.02|35.0|594.2|578.0|97.24|35.0|615.3|613.0|116.27
10077|LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|4.0|344.0|336.0|77.43|4.0|400.0|407.0|74.97|3.0|317.0|298.0|59.81|2.0|397.5|397.5|12.02|12.0|493.5|472.5|124.97|12.0|509.0|473.0|150.15
10077|LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|13.0|414.6|407.0|71.84|13.0|424.8|409.0|55.25|9.0|411.8|395.0|80.3|5.0|398.4|380.0|113.52|12.0|572.6|583.0|101.93|12.0|597.3|605.0|125.33
10077|LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|17.0|399.8|390.0|80.06|17.0|414.1|434.0|95.27|10.0|402.2|427.5|84.68|11.0|362.2|402.0|109.39|29.0|538.7|539.0|93.62|29.0|556.3|555.0|110.53
26260|LINCOLN COLLEGE PUDAHUEL|REGION METROPOLITANA DE SANTIAGO|PUDAHUEL|310|CIENTÍFICO-HUMANISTA DIURNO|93.0|513.1|516.0|102.94|93.0|498.0|516.0|94.13|40.0|520.7|533.5|87.49|60.0|525.1|541.0|87.45|95.0|638.4|637.0|95.27|95.0|669.2|665.0|117.52
26333|C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|63.0|396.6|390.0|96.7|60.0|416.4|415.5|87.7|37.0|452.3|457.0|100.09|33.0|400.3|408.0|81.17|100.0|497.2|478.0|116.33|100.0|515.5|481.5|140.31
25523|CARDENAL JUAN FRANCISCO FRESNO LARRAIN|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|25.0|425.5|433.0|89.91|24.0|476.3|493.0|101.89|17.0|431.2|415.0|90.57|14.0|437.9|445.5|56.73|35.0|554.2|557.0|106.51|35.0|577.6|573.0|131.66
25523|CARDENAL JUAN FRANCISCO FRESNO LARRAIN|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|37.0|454.6|458.0|78.48|36.0|484.6|501.0|75.72|21.0|451.1|465.0|89.85|27.0|445.6|438.0|68.0|54.0|564.5|559.0|100.0|54.0|588.5|576.0|123.58
25736|CENTRO EDUC. DE ADULTOS ISABEL LA CATOLICA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|21.0|419.7|417.0|93.94|21.0|447.0|434.0|68.59|16.0|487.1|484.0|83.47|7.0|406.9|396.0|101.25|46.0|526.8|526.0|106.96|46.0|541.9|532.0|124.66
25753|CENTRO EDUC. PRINCIPADO DE ASTURIA ADULTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|22.0|367.7|353.0|99.8|20.0|446.2|456.0|66.43|12.0|478.7|453.5|88.26|7.0|385.7|396.0|82.83|34.0|510.5|494.5|118.61|34.0|528.6|496.0|141.86
25171|CENTRO EDUC. PRINCIPADO DE ASTURIAS|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|37.0|455.3|443.0|74.57|37.0|429.3|434.0|83.32|17.0|469.1|479.0|95.79|29.0|443.4|474.0|92.01|44.0|582.3|585.0|95.77|44.0|601.8|602.5|111.95
25735|CENTRO EDUCACIONAL DE ADULTOS SAN ALFONSO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|18.0|411.2|425.0|130.39|19.0|432.4|445.0|87.76|12.0|438.3|450.0|113.71|7.0|437.0|462.0|78.21|27.0|545.8|510.0|119.91|27.0|569.8|526.0|142.54
24878|CENTRO EDUCACIONAL FERNANDO DE ARAGON|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|110.0|428.8|438.0|94.91|107.0|431.6|434.0|81.31|51.0|444.7|442.0|88.85|84.0|441.6|445.0|80.03|146.0|469.5|456.0|93.28|146.0|476.6|456.0|104.46
24878|CENTRO EDUCACIONAL FERNANDO DE ARAGON|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|74.0|451.1|458.0|98.17|75.0|470.3|485.0|83.52|49.0|450.4|457.0|78.27|44.0|423.3|416.0|84.72|102.0|473.1|461.0|98.36|102.0|481.1|461.0|110.22
25059|CENTRO EDUCACIONAL LARUN RAYUN|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|59.0|484.4|507.0|93.18|60.0|439.8|456.0|95.29|43.0|471.3|497.0|110.28|37.0|468.9|474.0|72.61|64.0|615.1|620.5|111.59|64.0|628.7|628.5|124.48
10460|CENTRO EDUCACIONAL NUEVA CREACION|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|7.0|448.7|478.0|107.47|7.0|407.6|422.0|89.93|5.0|503.8|472.0|71.65|4.0|471.3|459.0|54.35|13.0|592.5|548.0|139.27|13.0|623.8|557.0|164.33
25439|CENTRO EDUCACIONAL SAN CARLOS DE ARAGON|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|203.0|526.3|530.0|91.93|200.0|523.8|535.0|88.74|118.0|519.8|538.0|92.82|117.0|524.4|525.0|82.02|208.0|572.2|571.0|105.18|208.0|597.2|591.0|128.75
31388|CENTRO TECNICO EDUCACIONAL SAN CAYETANO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|34.0|456.7|473.0|69.7|36.0|447.9|450.5|73.24|29.0|457.9|457.0|66.0|18.0|420.5|426.0|89.19|42.0|569.6|586.5|124.43|42.0|594.2|607.0|145.88
31388|CENTRO TECNICO EDUCACIONAL SAN CAYETANO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|11.0|441.1|433.0|92.92|11.0|424.4|445.0|92.43|5.0|391.8|373.0|133.1|6.0|447.5|434.0|70.7|18.0|488.8|482.5|109.45|18.0|499.2|482.5|126.83
25640|COLEGIO MANQUECURA PUENTE ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|56.0|573.3|584.0|90.45|56.0|560.4|568.0|98.38|18.0|609.9|610.5|73.68|40.0|563.8|573.0|73.49|56.0|670.5|672.5|86.16|56.0|700.1|698.5|108.36
25999|COLEGIO ALICANTE DEL SOL|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|198.0|535.9|542.5|93.48|196.0|530.6|546.0|102.5|101.0|532.7|551.0|94.47|122.0|520.6|516.0|95.0|212.0|588.1|588.0|111.55|212.0|606.2|600.0|129.7
31327|COLEGIO ALICANTE DEL VALLE|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|172.0|540.4|535.0|95.61|171.0|525.5|535.0|87.93|86.0|534.6|533.0|86.16|134.0|519.9|535.5|78.52|176.0|631.2|632.0|93.74|176.0|643.3|642.0|104.95
24988|COLEGIO ALMENAR DEL MAIPO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|44.0|578.7|564.0|96.15|44.0|530.3|552.0|109.71|17.0|588.7|581.0|107.38|29.0|557.4|562.0|76.53|45.0|679.6|702.0|88.46|45.0|688.4|707.0|96.36
24894|COLEGIO ARAUCARIA CORDILLERA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|41.0|479.4|478.0|94.29|41.0|503.3|501.0|94.83|18.0|483.2|531.0|116.65|26.0|515.9|506.5|73.73|42.0|591.3|590.5|105.1|42.0|622.0|614.5|133.03
10482|COLEGIO ARTURO PRAT|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|19.0|435.1|438.0|111.1|19.0|425.8|445.0|99.9|7.0|428.0|415.0|130.94|13.0|409.2|396.0|96.17|19.0|559.7|545.0|107.86|19.0|594.6|571.0|136.62
25781|COLEGIO BICENTENARIO ARZOBISPO CRESCENTE ERRAZURIZ|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|79.0|571.7|574.0|79.27|80.0|586.2|603.5|81.21|30.0|586.6|584.5|62.27|64.0|548.2|545.0|81.8|84.0|692.1|702.0|73.07|84.0|705.3|723.5|82.29
25781|COLEGIO BICENTENARIO ARZOBISPO CRESCENTE ERRAZURIZ|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|28.0|445.4|458.0|100.6|28.0|461.3|471.0|76.27|17.0|413.6|405.0|91.36|15.0|454.7|452.0|65.39|32.0|523.1|537.0|93.41|32.0|544.6|539.0|121.0
25876|COLEGIO CENTRO EDUC. Y FAMILIAR PTE ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|16.0|378.4|378.0|84.69|15.0|427.3|445.0|75.73|8.0|451.1|459.0|84.84|12.0|389.7|386.0|87.42|38.0|462.4|430.5|126.58|38.0|475.6|443.5|144.56
10484|COLEGIO CORDILLERA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|68.0|498.8|485.0|98.9|66.0|484.7|485.0|105.44|37.0|495.5|497.0|111.89|40.0|493.7|499.5|97.32|72.0|575.1|545.0|118.45|72.0|602.3|548.0|146.61
10492|COLEGIO CRISTIANO BELEN|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|24.0|506.6|511.5|101.37|24.0|478.5|466.0|92.25|12.0|511.0|506.0|95.32|18.0|473.2|460.0|85.67|28.0|615.6|615.5|96.91|28.0|631.5|622.5|114.67
26054|COLEGIO DE ADULTOS INSTITUTO ROGERIANO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|4.0|478.8|482.0|89.03|4.0|395.5|397.5|118.33|2.0|521.5|521.5|79.9|3.0|417.0|470.0|157.34|13.0|550.9|563.0|66.06|13.0|566.2|567.0|81.47
10503|COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|58.0|513.3|514.0|92.75|58.0|532.9|537.5|82.41|30.0|518.2|533.0|100.5|34.0|530.1|514.5|71.78|63.0|666.8|659.0|84.65|63.0|704.0|692.0|109.73
24713|COLEGIO EL BOSQUE PROVINCIA CORDILLERA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|70.0|573.6|584.0|100.25|68.0|558.5|572.0|88.93|39.0|579.6|592.0|97.89|38.0|563.2|580.0|75.56|71.0|686.5|702.0|89.27|71.0|707.0|722.0|102.58
12244|COLEGIO EL SEMBRADOR|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|68.0|513.3|516.0|97.77|68.0|473.3|480.5|92.47|54.0|525.7|524.0|75.19|32.0|521.4|516.0|71.38|73.0|587.2|588.0|105.37|73.0|600.3|595.0|119.01
10479|COLEGIO ESTELA SEGURA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|35.0|504.6|492.0|86.71|35.0|492.0|509.0|90.8|28.0|501.1|519.0|101.25|17.0|502.8|533.0|69.81|35.0|558.3|549.0|89.37|35.0|574.5|549.0|108.1
24491|COLEGIO INTERNATIONAL COUNTRY SCHOOL|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|10.0|482.4|473.0|90.22|10.0|485.0|505.0|91.58|8.0|528.0|549.0|117.92|4.0|535.3|529.0|46.24|10.0|673.0|683.5|71.37|10.0|715.5|727.0|93.46
10512|COLEGIO LOS AROMOS|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|27.0|514.7|530.0|90.84|27.0|517.5|523.0|109.34|13.0|563.9|578.0|123.88|19.0|523.1|522.0|102.35|29.0|617.3|621.0|100.97|29.0|643.2|639.0|126.82
24648|COLEGIO LOS NOGALES|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|69.0|546.5|545.0|95.16|69.0|531.8|540.0|98.61|33.0|537.0|538.0|93.29|44.0|565.6|572.0|96.62|72.0|632.4|634.5|97.23|72.0|636.9|640.5|101.66
10457|COLEGIO MAIPO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|42.0|425.8|430.5|91.68|43.0|428.7|422.0|83.73|20.0|421.8|419.5|98.0|30.0|436.8|449.0|78.79|52.0|554.3|558.0|100.91|52.0|585.3|585.5|130.34
24977|COLEGIO MAYOR TOBALABA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|71.0|587.7|584.0|97.04|71.0|605.0|630.0|99.6|43.0|575.8|592.0|97.18|47.0|612.8|620.0|85.77|71.0|743.5|757.0|59.67|71.0|782.5|809.0|73.28
24438|COLEGIO MERRYLAND|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|30.0|528.2|532.5|83.19|30.0|502.6|505.0|77.72|18.0|516.9|526.5|80.49|16.0|512.4|513.0|65.23|33.0|597.2|588.0|86.32|33.0|616.1|594.0|109.47
25223|COLEGIO MONTE DE ASIS|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|78.0|593.1|584.0|89.87|78.0|579.3|590.0|86.06|42.0|593.9|602.5|84.46|51.0|587.5|596.0|78.01|82.0|683.2|691.0|78.69|82.0|695.3|698.0|89.57
25540|COLEGIO MONTE OLIVO DE PUENTE ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|57.0|479.6|497.0|101.7|55.0|503.6|501.0|83.88|30.0|486.0|491.0|92.57|30.0|494.7|511.0|88.16|66.0|574.8|571.0|109.29|66.0|601.8|591.0|136.35
25070|COLEGIO NAVARRA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|41.0|560.4|559.0|91.79|40.0|563.6|560.0|59.4|18.0|566.3|579.5|85.11|27.0|559.6|577.0|72.02|44.0|627.0|629.0|88.05|44.0|683.4|686.5|127.44
26381|COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|54.0|491.9|475.5|104.93|53.0|474.2|476.0|83.57|31.0|488.0|514.0|94.3|34.0|485.6|489.5|72.83|56.0|568.1|561.5|103.7|56.0|595.4|570.0|132.04
25936|COLEGIO NUEVO HORIZONTE DE PUENTE ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|23.0|470.5|497.0|78.56|20.0|421.7|433.5|84.42|11.0|485.3|503.0|122.88|14.0|442.7|458.0|67.88|29.0|598.6|599.0|89.44|29.0|637.9|639.0|123.12
25737|COLEGIO PART. ACROPOLIS|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|40.0|462.7|475.5|101.82|40.0|484.6|493.0|81.7|22.0|453.3|457.0|97.48|19.0|468.2|462.0|103.99|44.0|607.8|610.0|98.79|44.0|663.3|676.0|138.02
25166|COLEGIO PART. LOS OLMOS DE PTE. ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|363|CIENTÍFICO-HUMANISTA NOCTURNO|6.0|460.7|473.0|110.77|6.0|437.8|470.5|125.0|5.0|497.8|529.0|114.44|2.0|369.0|369.0|46.67|21.0|544.7|541.0|110.12|21.0|573.3|565.0|131.75
25166|COLEGIO PART. LOS OLMOS DE PTE. ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|55.0|460.2|473.0|87.9|55.0|448.9|466.0|78.29|23.0|484.7|472.0|89.49|40.0|440.0|448.5|77.4|57.0|591.5|582.0|100.54|57.0|638.3|622.0|139.13
25475|COLEGIO PART. PADRE JOSE KENTENICH|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|10.0|384.6|378.0|89.8|10.0|449.2|455.5|71.14|4.0|467.8|457.0|54.7|4.0|439.3|448.0|21.22|13.0|524.5|515.0|87.61|13.0|561.1|515.0|148.78
25475|COLEGIO PART. PADRE JOSE KENTENICH|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|28.0|464.1|453.0|108.89|28.0|477.8|476.0|85.88|16.0|492.3|464.5|91.68|13.0|445.4|419.0|107.2|30.0|628.4|585.0|106.78|30.0|650.4|585.0|129.85
24978|COLEGIO PART.POLITECNICO EYZAGUIRRE|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|51.0|486.8|488.0|95.47|51.0|493.6|493.0|76.77|34.0|467.3|457.0|106.85|19.0|469.6|500.0|85.46|61.0|605.2|616.0|105.44|61.0|645.2|656.0|131.38
24978|COLEGIO PART.POLITECNICO EYZAGUIRRE|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|54.0|437.9|435.5|73.83|54.0|447.6|445.0|83.85|35.0|413.9|424.0|82.17|31.0|451.0|452.0|57.28|65.0|539.3|550.0|82.57|65.0|559.0|568.0|100.22
24978|COLEGIO PART.POLITECNICO EYZAGUIRRE|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|29.0|437.3|443.0|79.73|27.0|426.0|422.0|68.1|20.0|419.0|415.0|95.13|13.0|388.4|426.0|89.57|47.0|552.1|568.0|84.09|47.0|574.6|591.0|105.75
25094|COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|26.0|461.2|445.5|82.88|25.0|465.8|485.0|93.06|9.0|432.2|457.0|79.91|20.0|447.8|455.5|83.62|29.0|551.9|588.0|109.4|29.0|590.5|627.0|148.47
25558|COLEGIO PARTICULAR ALTAZOR|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|59.0|571.8|564.0|89.25|59.0|580.5|596.0|105.9|22.0|595.5|605.5|94.04|48.0|580.2|578.5|80.3|59.0|715.8|720.0|67.11|59.0|724.4|726.0|75.12
25580|COLEGIO PARTICULAR MIRADOR|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|57.0|507.9|530.0|106.74|58.0|525.2|540.0|88.62|22.0|506.4|511.0|106.71|36.0|546.3|559.0|81.21|59.0|640.6|654.0|105.38|59.0|670.4|683.0|128.6
10513|COLEGIO PARTICULAR NIDAL|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|5.0|379.4|390.0|90.28|5.0|352.4|325.0|89.79|2.0|429.5|429.5|95.46|2.0|452.0|452.0|25.46|6.0|507.0|499.5|79.49|6.0|522.3|499.5|113.66
25571|COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|310|CIENTÍFICO-HUMANISTA DIURNO|38.0|460.8|483.0|95.81|40.0|442.0|450.5|82.81|23.0|450.9|457.0|84.52|27.0|456.4|444.0|77.8|55.0|623.5|604.0|102.75|55.0|651.0|624.0|130.3
25050|COLEGIO PARTICULAR SAN MATEO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|20.0|454.1|448.0|96.52|20.0|489.8|489.0|58.84|11.0|446.3|442.0|121.36|10.0|458.9|477.0|90.06|23.0|543.3|529.0|118.75|23.0|579.0|546.0|158.88
25050|COLEGIO PARTICULAR SAN MATEO|REGION METROPOLITANA DE SANTIAGO|PUENTE ALTO|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|18.0|465.7|453.0|84.9|18.0|478.0|471.0|63.49|12.0|440.3|453.5|73.64|8.0|460.4|453.0|47.31|21.0|538.7|539.0|73.71|21.0|567.8|562.0|97.44
